clasificacion,texto
1,"El numero de asalariados del sector formal paso de 5,8 millones en agosto de 2020 a 6,4 millones en junio de 2023 (ultimo dato disponible) y registra 35 meses de crecimiento ininterrumpido."
0,Javier Milei canta la marcha peronista
0,El propio Milei confirmo corear la marcha peronista en ese evento.
0,"Sergio Massa dijo: ""Mi compromiso como presidente sera bajar la enorme inflacion que dejara este gobierno"""
0,"Circula un posteo que indica que el precandidato presidencial por Union por la Patria y ministro de Economia habria dicho la frase:  ""Mi compromiso como presidente sera bajar la enorme inflacion que dejara este gobierno"""
0,Un grupo de franceses orinan sobre un nino africano
0,Patricia Bullrich arrastra las palabras en este video del Ano Nuevo judio
1,"Circula en redes sociales un video que muestra a la candidata presidencial de Juntos por el Cambio, Patricia Bullrich, arrastrando las palabras como si estuviera alcoholizada durante el Ano Nuevo judio. Sin embargo, el video esta ralentizado."
0,"Juan Jose Campanella dijo ""lo veo bien"" en referencia a Sergio Massa"
0,"Cecilia Strzyzowski ""voto"" en las PASO por aparecer como ""no infractor"""
0,"Cecilia Strzyzowski, desaparecida desde el 1 de junio y presuntamente asesinada por su marido en la provincia de Chaco, voto en las PASO"
0,la UCR llamo en una carta a votar por Massa
0,La Union Civica Radical (UCR) presento una carta que llama a votar a Massa.
0,Existe un arma de rayos laser que provoca incendios en diferentes paises del mundo
0,Circula en Instagram un video que senala que los incendios ocurridos en diferentes partes del mundo fueron provocados por una supuesta arma de rayos laser.
0,"Hay evidencia de que los cuerpos presentados en el Congreso de Mexico sean extraterrestres, fue certificado por la UNAM"
0,"En una audiencia publica en la Camara de Diputados mexicana, se presentaron 2 cuerpos de supuestos ""seres no humanos""."
0,"Organizaciones internacionales ""estan pervirtiendo a los ninos"" a traves de la educacion sexual"
0,Alberto Fernandez aparece borracho
0,"Mas de 20 mil usuarios comparten en redes sociales un video en el que el presidente Alberto Fernandez habla en forma lenta y torpe y lo atribuyen a que estaba ""borracho""."
0,"Patricia Bullrich dijo: ""Es muy duro pero vamos a tener que utilizar los ahorros de la gente"""
0,Al descargarte unas fotos del terremoto de Marruecos te hackean el celular en 10 segundos
0,Afirman que estan circulando unas fotos del terremoto de Marruecos que pueden hackearte el telefono en tan solo 10 segundos.
0,"Javier Milei escribio en X que ""los discapacitados son un gasto para el Estado"""
0,"La pandemia de COVID-19 fue una ""prueba piloto"" para controlar la vida de las personas, como afirma una europarlamentaria en este video"
0,"El coronavirus ha sido creado en el laboratorio, y es mentira que su origen apunta a una transmision de animales a humanos."
0,Las vacunas contra la COVID-19 contienen metales pesados y el cilantro es capaz de sacarlos del cuerpo humano
0,"Las vacunas contra el coronavirus poseen metales pesados. Asi lo demuestra la composicion de las vacunas y lo confirman los especialistas. Ademas, hay evidencias de que el cilantro funcione como desintoxicador de metales pesados en el cuerpo humano."
0,"La Antartida es una ""muralla de hielo"" alrededor de una Tierra plana"
0,"Las imagenes satelitales de la NASA muestran que la Antartida no es un continente en el hemisferio sur, sino que es una ""muralla de hielo"" alrededor de una Tierra plana"
0,La Agenda 2030 busca prohibir el consumo de carne
0,"La Agenda 2030 para el Desarrollo Sostenible realiza recomendaciones a los paises miembros de la ONU, entre sus objetivos menciona prohibir la carne y a los lacteos. Algunos sectores proponen una reduccion del consumo de carne y dietas mas sostenibles para reducir las emisiones de gases de efecto invernadero causantes del cambio climatico."
0,Un nino le dijo a Massa que votara por Milei en un acto en Rosario
0,"En la version original, el candidato pregunta al menor sobre su voto y este, a su vez, le pregunta a Massa como se llama. Sin esperar la respuesta, el menor dice al microfono que votara por Milei."
0,"Patricia Bullrich: ""El gasto publico es el 40% del PBI; se aumento el doble en estos 20 anos"""
1,"De acuerdo con los datos del Ministerio de Economia de la Nacion, el gasto publico consolidado en 2001 era el 35,6% del PBI y el de 2021 (ultimo dato publicado), de 42,8%. Sin embargo, los niveles registrados no representan el doble con respecto a 20 anos atras."
0,Javier Milei aparece con un cartel de la Juventud Peronista
0,En los ultimos dias de agosto murieron guanacos en Santa Cruz por la gripe aviar
1,"Desde el Consejo Agrario Provincial de Santa Cruz aseguraron que fallecieron 48 guanacos luego de varios dias de condiciones climaticas adversas, con acumulacion de nieve y escarcha, pero que no murieron por la gripe aviar."
0,"Una ""familia tipo"" cobro $219 mil ""sin trabajar"" en agosto indica un video viral"
1,"De percibir los programas mencionados en el video, el total que cobro en agosto ultimo una familia tipo (considerando 2 adultos y 2 menores de 3 anos) es de alrededor de $163 mil, un 26% menos que lo indicado por el video viral."
0,Video muestra a Javier Milei besando a su hermana
0,"Javier Milei besa en la boca a su hermana, Karina Milei, en un escenario."
0,Incendios en Tenerife y Hawai fueron causados por armas de rayos laser
0,Un rayo laser seria el causante de los incendios en Estados Unidos y Espana.
0,El gasoducto Nestor Kirchner no esta transportando gas
1,"El gasoducto ya finalizo el proceso de llenado y, segun datos oficiales, desde el 5 de agosto ultimo comenzo a inyectar gas al gasoducto Neuba II, que une la localidad de Salliquelo (donde finaliza el GPNK) con el Area Metropolitana de Buenos Aires (AMBA)."
0,"Existe una ""fabrica de bebes"" con 30 mil uteros artificiales"
1,"Sergio Massa, tras la devaluacion: ""Desde 2021 traiamos un retraso cambiario de casi 19,5% en terminos reales de intercambio"""
1,"De acuerdo con los datos del Banco Central, el indice de tipo de cambio real bilateral con los EE.UU., mostro un atraso cambiario de 19,6% desde enero de 2021 hasta julio de 2023. El indice tipo de cambio real multilateral, que mide la situacion de la Argentina respecto de sus principales socios comerciales (no solo EE.UU.), arroja una diferencia similar."
0,Se utilizo una bandera del orgullo LGBTQ en un acto por el 17 de agosto en una escuela publica
0,"El Instituto de Ensenanza Superior Juan B. Justo aseguro que se trata de la bandera de la propia institucion, la cual esta inspirada en los simbolos del colectivo gay."
0,"Javier Milei: ""El Conicet tiene 35 mil personas. La NASA, 17 mil y (produce mas)"""
1,"Segun el ranking SCImago 2023, que evalua entre otras cosas la productividad cientifica dentro de la categoria de organismos gubernamentales, el Conicet aparece en el puesto 22 y la NASA en el 28. Esto es asi a pesar de que en la Argentina el Conicet tiene un presupuesto en dolares 72 veces menor al de la NASA, y que el Estado nacional destina menos recursos sobre el PBI que el Gobierno de los Estados Unidos. Ademas, no es correcto comparar en terminos de cantidad de personal al Conicet con la NASA."
0,"Martin Redrado dijo que Sergio Massa ordeno al Banco Central dejar escapar el dolar ""asi aprenden a votar"""
0,"Lali Esposito declaro: ""Me da miedo que si gobierna [Javier] Milei los chicos aprendan a leer y escribir y ya no quieran consumir mi musica"""
0,"Desde Clarin aseguraron que Lali Esposito declaro: ""Me da miedo que si gobierna [Javier] Milei los chicos aprendan a leer y escribir y ya no quieran consumir mi musica"""
0,"Javier Milei: ""Nos echaron de las pruebas PISA por sesgar las muestras"""
1,"La Argentina no fue expulsada de examenes de evaluacion educativa PISA y continua formando parte. La ultima edicion ocurrio en septiembre de 2022 y los resultados estaran disponibles en diciembre. Sin embargo, en linea con lo dicho por Milei, en 2015 hubo un sesgo en la muestra, que implico que los resultados de nuestro pais no fueran incluidos junto al resto de los otros sistemas educativos participantes. En las ediciones de 2018 y 2022 la muestra volvio a ser comparable."
0,En una escuela de Salta repartieron urnas con votos dentro
1,"Autoridades de la Camara Nacional Electoral (CNE) aseguraron que es una practica habitual enviar las urnas armadas y con los elementos necesarios para la jornada electoral, como los sobres y actas, dentro."
0,"Javier Milei: ""La Argentina es hoy el pais con la presion fiscal en blanco mas alta del mundo"""
1,"Un estudio del Banco Mundial (BM) ubica a nuestro pais en el puesto 189 de 190 paises. Otro informe de la Union Industrial Argentina (UIA) concluye que la Argentina es la que tiene mayor carga fiscal sobre este sector. Pero algunos especialistas apoyan estos datos, y otros los discuten. Incluso, el propio BM reconocio errores metodologicos."
1,"Javier Milei: ""De los ultimos 122 anos, la Argentina tuvo deficit durante 112"""
1,"La Argentina registro deficit fiscal financiero (es decir, la diferencia entre los gastos corrientes de un Estado y su recaudacion de impuestos, incluyendo el pago de intereses de la deuda) en 112 anos de los ultimos 122, como senalo el candidato de La Libertad Avanza."
0,El robot Curiosity de la NASA encontro evidencias de vida salvaje en Marte
0,La NASA ha descubierto vida en el planeta rojo.
0,"Cristina Fernandez de Kirchner dijo: ""Si gana [Javier] Milei me mato de un tiro"""
0,"La vicepresidenta de la Nacion, Cristina Fernandez de Kirchner, declaro: ""Si gana [Javier] Milei me mato de un tiro""."
0,"Rosendo Fraga advirtio sobre la preparacion de un ""gran fraude electoral"""
0,"Angela Merkel dijo que invertia en educacion ""porque los ignorantes nos cuestan mucho dinero"""
0,"Existen registros publicos de que la ex canciller de Alemania, Merkel dijo en 2019 -en un discurso en la Universidad de Harvard, Estados Unidos-  que ""los ignorantes nos cuestan mucho dinero""."
0,"Messi dijo que ""hay que votar a Milei"""
0,"Lionel Messi llama a votar por el precandidato presidencial de La Libertad Avanza, Javier Milei."
0,"Mel Gibson dijo: ""Hollywood es una guardia de parasitos que se divierten con sangre de ninos"""
0,"El actor estadounidense, Mel Gibson confirma que los actores de Hollywood son demonios que se divierten consumiendo sangre de ninos"
0,"Sergio Massa: ""Los jubilados no perdieron poder adquisitivo en la gestion de Alberto Fernandez"""
0,"Macri asumio con 1,2 millones de trabajadores pagando el impuesto a las Ganancias y termino su gobierno con 2,14 millones"
1,"La cantidad de trabajadores en relacion de dependencia que tributaban el impuesto a las Ganancias se incremento de 1,19 millones en 2015 a 2,14 millones en 2019. Es decir que, al final del gobierno de Cambiemos, pagaban Ganancias 560 mil personas menos que las contabilizadas por el precandidato de Union por la Patria."
0,El ganador del Premio Nobel John Clauser afirmo que no hay una crisis climatica
1,"Clauser utiliza argumentos falsos para negar la crisis climatica, la cual existe y genera consecuencias cada vez mas visibles en todo el mundo, como la reciente ola de calor que afecto Europa, Estados Unidos y China con temperaturas record. "
0,Se anula el voto si se pega el sobre adentro del cuarto oscuro
0,"Si el dia de los comicios se pega el sobre del voto fuera de la vista de las autoridades de mesa, el voto queda anulado por asumir que fue pegado ""con saliva"". En el Codigo Electoral Nacional se precisa que cerrar el sobre fuera de la vista de las autoridades es motivo para anular el voto."
0,Ejercito argentino convoca a mujeres trans
0,Cientificos de la Universidad de Harvard afirmaron que el mundo se terminara el 13 de noviembre de 2026
0,Un estudio de Harvard predice el fin del mundo en 2026 por una crisis por sobrepoblacion.
0,Existe un precandidato de Javier Milei en Rio Negro para las elecciones PASO que hace apologia del nazismo
0,Patricia Bullrich eructo durante una entrevista con Viviana Canosa
0,La presidenta de juntos por el cambio eructo durante una entrevista con Viviana Canosa
